open,high,low,close,volume,close_time
2142.9,2144.5,2142.85,2144.5,383601,1618183080
2144.5,2144.55,2142.9,2142.95,152462,1618183140
2142.95,2144.1,2142.8,2143.8,424246,1618183200
2143.8,2143.8,2143.4,2143.4,22136,1618183260
2143.4,2143.45,2143,2143,172457,1618183320
2143,2144.65,2143,2144.65,180937,1618183380
2144.65,2144.65,2143.5,2144.65,651546,1618183440
2144.65,2144.65,2143.25,2143.65,92666,1618183500
2143.65,2143.65,2142.8,2142.8,219394,1618183560
2142.8,2142.85,2140.85,2142.6,2227578,1618183620
2142.6,2142.6,2140.85,2140.9,354093,1618183680
2140.9,2140.9,2140.85,2140.85,83758,1618183740
2140.85,2142.25,2140.85,2142.25,216208,1618183800
2142.25,2143,2141.3,2141.3,414898,1618183860
2141.3,2141.35,2140.85,2140.85,80547,1618183920
2140.85,2141.95,2140.85,2141.5,184756,1618183980
2141.5,2141.5,2140.05,2140.05,303741,1618184040
2140.05,2140.1,2140.05,2140.05,17979,1618184100
2140.05,2140.85,2140.05,2140.85,70810,1618184160
2140.85,2140.85,2140.8,2140.85,23470,1618184220
2140.85,2142,2140.8,2141.95,525636,1618184280
2141.95,2142.85,2141.95,2142.85,62760,1618184340
2142.85,2142.85,2142.8,2142.8,237868,1618184400
2142.8,2142.85,2142.8,2142.85,15590,1618184460
2142.85,2142.85,2142.75,2142.75,58578,1618184520
2142.75,2144.3,2142.75,2144.25,335788,1618184580
2144.25,2145.25,2144.25,2145.25,744126,1618184640
2145.25,2145.4,2142.85,2142.9,417272,1618184700
2142.9,2144.65,2142.85,2144.65,57492,1618184760
2144.65,2146.85,2144.6,2146.8,159470,1618184820
2146.8,2146.85,2146,2146.4,1355118,1618184880
2146.4,2146.5,2146.4,2146.45,50774,1618184940
2146.45,2147.55,2146.45,2147.55,549797,1618185000
2147.55,2147.55,2147.5,2147.5,428590,1618185060
2147.5,2149.5,2147.5,2147.95,3884213,1618185120
2147.95,2149.3,2147.9,2149.3,425422,1618185180
2149.3,2151.2,2149.3,2151.05,2797336,1618185240
2151.05,2153.45,2151.05,2153.45,2180022,1618185300
2153.45,2154.55,2153.4,2154.5,1717516,1618185360
2154.5,2154.55,2154.35,2154.4,728944,1618185420
2154.4,2154.4,2154.15,2154.2,380343,1618185480
2154.2,2154.2,2154.15,2154.15,273422,1618185540
2154.15,2154.2,2154.15,2154.15,529319,1618185600
2154.15,2158.8,2154.15,2158.75,3631233,1618185660
2158.75,2162,2158.75,2161.05,3025577,1618185720
2161.05,2163.2,2158.25,2161,9349228,1618185780
2161,2161.4,2159.25,2161.4,1788625,1618185840
2161.4,2165.35,2161.35,2165.15,3130325,1618185900
2165.15,2165.5,2165.1,2165.45,601664,1618185960
2165.45,2166.15,2158.55,2161.3,6756867,1618186020
2161.3,2161.3,2158.75,2159.3,2227201,1618186080
2159.3,2159.3,2156.2,2156.75,1986819,1618186140
2156.75,2156.75,2153.65,2154,7304216,1618186200
2154,2154,2152.4,2152.4,3699010,1618186260
2152.4,2152.4,2150,2150.8,3503824,1618186320
2150.8,2150.85,2146.2,2147.7,6191243,1618186380
2147.7,2147.75,2147.5,2147.55,571392,1618186440
2147.55,2149.45,2147.5,2149.45,1746254,1618186500
2149.45,2151.45,2149.4,2151.45,2165431,1618186560
2151.45,2151.8,2148.25,2148.25,1276025,1618186620
2148.25,2150.4,2148.25,2150.4,1834343,1618186680
2150.4,2150.55,2150.35,2150.4,219197,1618186740
2150.4,2150.4,2148.5,2148.7,624130,1618186800
2148.7,2148.75,2142.1,2142.1,2750385,1618186860
2142.1,2144.05,2142.1,2142.95,1655711,1618186920
2142.95,2144.8,2142.95,2144.5,2006591,1618186980
2144.5,2144.5,2144.45,2144.5,145023,1618187040
2144.5,2144.5,2142.65,2142.65,453496,1618187100
2142.65,2142.7,2135.75,2137.45,7510814,1618187160
2137.45,2138.55,2137.4,2138.55,1685032,1618187220
2138.55,2139.1,2138,2138,770309,1618187280
2138,2140.45,2137.95,2139.7,3426541,1618187340
2139.7,2139.7,2138.95,2138.95,328108,1618187400
2138.95,2141.65,2138.95,2141.65,2479048,1618187460
2141.65,2141.7,2141.6,2141.7,966979,1618187520
2141.7,2141.7,2140.05,2140.1,354614,1618187580
2140.1,2140.1,2139.6,2140.1,2424815,1618187640
2140.1,2140.1,2140.05,2140.05,1186749,1618187700
2140.05,2140.25,2140.05,2140.25,344863,1618187760
2140.25,2140.25,2140.2,2140.25,39246,1618187820
2140.25,2140.6,2140.2,2140.6,365417,1618187880
2140.6,2140.6,2140.55,2140.6,73582,1618187940
2140.6,2142.15,2140.55,2141.95,702849,1618188000
2141.95,2142,2141.45,2141.5,325363,1618188060
2141.5,2142.4,2141.45,2141.8,134689,1618188120
2141.8,2141.8,2141.75,2141.8,20405,1618188180
2141.8,2141.8,2141.25,2141.3,124914,1618188240
2141.3,2141.3,2139.85,2139.85,768386,1618188300
2139.85,2139.9,2138.55,2138.55,242971,1618188360
2138.55,2138.6,2138.55,2138.6,176040,1618188420
2138.6,2139.25,2138.55,2139.25,194651,1618188480
2139.25,2139.25,2139.2,2139.2,46168,1618188540
2139.2,2139.25,2138.75,2138.75,91105,1618188600
2138.75,2138.75,2138.55,2138.6,135815,1618188660
2138.6,2138.6,2138.55,2138.6,22128,1618188720
2138.6,2138.6,2138.55,2138.6,520385,1618188780
2138.6,2138.6,2138,2138.05,147057,1618188840
2138.05,2139.45,2138,2139.45,420748,1618188900
2139.45,2139.45,2137.6,2137.65,243888,1618188960
2137.65,2137.65,2136.4,2136.75,433058,1618189020
2136.75,2138.3,2136.75,2138.25,165794,1618189080
2138.25,2138.75,2138.25,2138.3,377773,1618189140
2138.3,2138.95,2137.35,2138.95,159440,1618189200
2138.95,2140.55,2138.95,2140.55,1102282,1618189260
2140.55,2140.6,2140.55,2140.55,278975,1618189320
2140.55,2140.6,2140.55,2140.6,98699,1618189380
2140.6,2140.6,2140.55,2140.6,286660,1618189440
2140.6,2140.65,2140.55,2140.65,314922,1618189500
2140.65,2140.65,2140.6,2140.65,27120,1618189560
2140.65,2140.65,2140.6,2140.6,71320,1618189620
2140.6,2141.6,2140.6,2141.6,378208,1618189680
2141.6,2143.65,2141.6,2143.6,640493,1618189740
2143.6,2143.65,2143.6,2143.65,334047,1618189800
2143.65,2143.65,2143.6,2143.65,23224,1618189860
2143.65,2143.65,2143.6,2143.6,22167,1618189920
2143.6,2143.65,2143.6,2143.65,131534,1618189980
2143.65,2143.8,2143.6,2143.75,241416,1618190040
2143.75,2143.95,2143.75,2143.95,368427,1618190100
2143.95,2146.4,2143.9,2146.4,455462,1618190160
2146.4,2148,2146.35,2147,2563323,1618190220
2147,2150.05,2147,2150.05,1683878,1618190280
2150.05,2152.2,2150,2152.15,1046495,1618190340
2152.15,2152.25,2149.8,2149.85,796605,1618190400
2149.85,2153.6,2149.8,2153,2214219,1618190460
2153,2154.15,2152.95,2154.15,326521,1618190520
2154.15,2155.05,2153.1,2153.1,1214985,1618190580
2153.1,2153.6,2152.05,2152.05,537269,1618190640
2152.05,2152.1,2149,2149,2928798,1618190700
2149,2150.4,2149,2149.3,607032,1618190760
2149.3,2149.35,2148.55,2148.6,188036,1618190820
2148.6,2148.6,2147.55,2147.55,404711,1618190880
2147.55,2147.6,2146.95,2146.95,251115,1618190940
2146.95,2147.6,2146.75,2146.95,2341269,1618191000
2146.95,2147.65,2146.3,2147.65,853379,1618191060
2147.65,2148.55,2147.6,2148.55,385557,1618191120
2148.55,2148.55,2148.35,2148.35,31926,1618191180
2148.35,2150.15,2148.35,2150.15,336544,1618191240
2150.15,2150.15,2150.1,2150.15,655224,1618191300
2150.15,2151.65,2150.15,2150.9,1084201,1618191360
2150.9,2151.1,2150.9,2151.1,68318,1618191420
2151.1,2151.4,2151.05,2151.05,314605,1618191480
2151.05,2151.05,2150.1,2150.15,168248,1618191540
2150.15,2150.35,2150.1,2150.35,312318,1618191600
2150.35,2150.35,2150.3,2150.35,16672,1618191660
2150.35,2150.35,2150.3,2150.35,729815,1618191720
2150.35,2150.35,2150.3,2150.3,12951,1618191780
2150.3,2150.35,2150.3,2150.3,2352139,1618191840
2150.3,2150.35,2149.1,2149.2,366770,1618191900
2149.2,2149.2,2149.15,2149.15,41536,1618191960
2149.15,2149.9,2149.15,2149.85,285608,1618192020
2149.85,2149.9,2149.85,2149.9,19796,1618192080
2149.9,2149.9,2149.85,2149.9,81334,1618192140
2149.9,2150.15,2149.85,2150.1,211613,1618192200
2150.1,2150.9,2150.1,2150.85,349271,1618192260
2150.85,2151.55,2150.85,2151.55,128317,1618192320
2151.55,2151.55,2151.5,2151.5,82256,1618192380
2151.5,2151.55,2151.5,2151.55,25329,1618192440
2151.55,2151.55,2151.5,2151.5,261593,1618192500
2151.5,2151.55,2150.2,2150.3,494489,1618192560
2150.3,2150.3,2150.25,2150.25,95060,1618192620
2150.25,2150.3,2150.25,2150.3,100968,1618192680
2150.3,2150.3,2147.85,2148.35,1212592,1618192740
2148.35,2148.4,2146.95,2147,284298,1618192800
2147,2147,2146.95,2146.95,607075,1618192860
2146.95,2147,2146.5,2146.5,64815,1618192920
2146.5,2146.55,2144.6,2144.65,407740,1618192980
2144.65,2145,2144.6,2145,347332,1618193040
2145,2145,2144.95,2145,99003,1618193100
2145,2145,2144.95,2145,20018,1618193160
2145,2145,2142.7,2142.75,719812,1618193220
2142.75,2144.15,2142.7,2144.15,319915,1618193280
2144.15,2144.15,2144.1,2144.1,79908,1618193340
2144.1,2144.15,2143.15,2143.2,241162,1618193400
2143.2,2143.2,2142.35,2142.35,80461,1618193460
2142.35,2142.4,2142.35,2142.4,179805,1618193520
2142.4,2142.4,2142.2,2142.25,52576,1618193580
2142.25,2143.25,2142.2,2143.2,133918,1618193640
2143.2,2143.3,2143.2,2143.25,32409,1618193700
2143.25,2144,2143.25,2144,687797,1618193760
2144,2144,2143.95,2143.95,434768,1618193820
2143.95,2144,2143.95,2144,64626,1618193880
2144,2144,2143.95,2144,136943,1618193940
2144,2144,2143.95,2144,84250,1618194000
2144,2144,2142.1,2142.15,301289,1618194060
2142.15,2142.15,2142.1,2142.15,103142,1618194120
2142.15,2142.15,2140.2,2140.3,640400,1618194180
2140.3,2140.5,2140.25,2140.5,49914,1618194240
2140.5,2140.75,2140.45,2140.75,216460,1618194300
2140.75,2140.85,2140.7,2140.7,153660,1618194360
2140.7,2140.7,2140.3,2140.35,38578,1618194420
2140.35,2141.05,2140.3,2141.05,667253,1618194480
2141.05,2141.05,2140,2140.05,253039,1618194540
2140.05,2140.05,2140,2140.05,194535,1618194600
2140.05,2140.05,2140,2140.05,594417,1618194660
2140.05,2141.5,2140.05,2141.45,131913,1618194720
2141.45,2141.5,2141.45,2141.45,59854,1618194780
2141.45,2141.95,2141.45,2141.9,87991,1618194840
2141.9,2141.95,2141.7,2141.75,247565,1618194900
2141.75,2141.75,2141.45,2141.5,229867,1618194960
2141.5,2141.5,2138,2138.05,1100306,1618195020
2138.05,2138.05,2138,2138.05,142438,1618195080
2138.05,2138.05,2137.2,2137.25,627847,1618195140
2137.25,2137.5,2137.2,2137.5,530895,1618195200
2137.5,2137.5,2137.45,2137.5,235487,1618195260
2137.5,2138.05,2137.45,2138.05,189975,1618195320
2138.05,2138.05,2138,2138.05,147123,1618195380
2138.05,2139.35,2138,2139.3,641976,1618195440
2139.3,2139.35,2138.05,2138.1,437059,1618195500
2138.1,2138.1,2137.25,2137.3,649411,1618195560
2137.3,2137.3,2137.25,2137.25,96110,1618195620
2137.25,2137.3,2135,2135,1790414,1618195680
2135,2135.05,2133.1,2133.1,1782517,1618195740
2133.1,2133.15,2133,2133,446002,1618195800
2133,2134.1,2133,2134.1,1007392,1618195860
2134.1,2134.1,2133.3,2133.95,1858082,1618195920
2133.95,2135.65,2133.95,2134.85,822557,1618195980
2134.85,2135.15,2134.8,2135.1,234057,1618196040
2135.1,2137.25,2135.1,2137.25,584651,1618196100
2137.25,2137.7,2137.2,2137.7,824171,1618196160
2137.7,2137.7,2137.65,2137.7,54272,1618196220
2137.7,2137.7,2135.4,2136.35,1038559,1618196280
2136.35,2136.6,2136.3,2136.6,135257,1618196340
2136.6,2136.6,2136.55,2136.6,246081,1618196400
2136.6,2137.15,2136.55,2137.15,1172970,1618196460
2137.15,2137.15,2137.1,2137.15,79192,1618196520
2137.15,2138,2137.1,2138,587211,1618196580
2138,2138.4,2137.95,2138.4,339776,1618196640
2138.4,2138.4,2138.35,2138.4,181322,1618196700
2138.4,2138.65,2138.35,2138.65,201183,1618196760
2138.65,2139.2,2138.6,2139.2,1013378,1618196820
2139.2,2139.35,2139.2,2139.35,244702,1618196880
2139.35,2139.35,2139.3,2139.3,1053187,1618196940
2139.3,2139.9,2139.3,2139.85,491096,1618197000
2139.85,2139.9,2139.85,2139.9,243924,1618197060
2139.9,2139.9,2139.85,2139.85,55569,1618197120
2139.85,2140,2139.85,2140,157833,1618197180
2140,2140.05,2139.95,2140.05,235385,1618197240
2140.05,2140.05,2140,2140,543089,1618197300
2140,2140.05,2140,2140.05,14217,1618197360
2140.05,2140.2,2140.05,2140.15,7652,1618197420
2140.15,2140.55,2140.15,2140.5,148982,1618197480
2140.5,2140.6,2140.5,2140.6,8092,1618197540
2140.6,2140.6,2140.55,2140.55,9736,1618197600
2140.55,2140.8,2140.55,2140.75,104571,1618197660
2140.75,2140.85,2140.75,2140.8,95681,1618197720
2140.8,2140.85,2140.8,2140.85,37064,1618197780
2140.85,2141.2,2140.8,2141.15,659219,1618197840
2141.15,2143.75,2141.15,2143.7,1441058,1618197900
2143.7,2144.1,2143.7,2144.1,592634,1618197960
2144.1,2144.1,2143.55,2143.55,300295,1618198020
2143.55,2143.55,2142.15,2142.15,658017,1618198080
2142.15,2144.05,2142.15,2144.05,329670,1618198140
2144.05,2145.65,2144.05,2145.6,1239858,1618198200
2145.6,2145.65,2145.6,2145.65,766943,1618198260
2145.65,2146.4,2145.6,2146.4,2205530,1618198320
2146.4,2146.65,2146.4,2146.6,560385,1618198380
2146.6,2146.65,2146.6,2146.65,241194,1618198440
2146.65,2146.65,2145.25,2145.25,244492,1618198500
2145.25,2145.3,2145.05,2145.05,86690,1618198560
2145.05,2145.05,2143.4,2144.05,969655,1618198620
2144.05,2144.1,2143.1,2143.1,390286,1618198680
2143.1,2143.1,2143.05,2143.05,459188,1618198740
2143.05,2143.1,2142.6,2142.6,115581,1618198800
2142.6,2142.65,2142.6,2142.65,53234,1618198860
2142.65,2144.35,2142.65,2144.3,866814,1618198920
2144.3,2147.4,2144.3,2147.4,1559632,1618198980
2147.4,2147.8,2147.4,2147.8,792070,1618199040
2147.8,2151.55,2147.8,2151.5,1675164,1618199100
2151.5,2153.2,2151.5,2151.8,6894088,1618199160
2151.8,2154.1,2151.45,2151.65,4493433,1618199220
2151.65,2151.7,2148.9,2148.95,2322579,1618199280
2148.95,2150.4,2148.9,2150.4,1291323,1618199340
2150.4,2150.4,2149.9,2149.95,997821,1618199400
2149.95,2150.4,2149.9,2150.4,138921,1618199460
2150.4,2150.4,2150.35,2150.35,420384,1618199520
2150.35,2152.3,2150.35,2152.3,669979,1618199580
2152.3,2153.3,2152.25,2153.3,431023,1618199640
2153.3,2155.35,2153.25,2155.1,2062633,1618199700
2155.1,2155.15,2153.75,2153.8,2081316,1618199760
2153.8,2153.8,2153.75,2153.75,1230424,1618199820
2153.75,2153.8,2152.15,2152.15,5839814,1618199880
2152.15,2152.2,2152.15,2152.2,593685,1618199940
2152.2,2152.2,2152.15,2152.2,301607,1618200000
2152.2,2154.1,2151.55,2152.2,2636724,1618200060
2152.2,2155.05,2152.2,2155.05,861971,1618200120
2155.05,2155.15,2155.05,2155.1,1239769,1618200180
2155.1,2155.35,2154.5,2155.35,5904727,1618200240
2155.35,2155.35,2153.35,2153.35,950590,1618200300
2153.35,2153.8,2153.05,2153.8,270756,1618200360
2153.8,2156.8,2153.8,2156.8,678963,1618200420
2156.8,2157.75,2156.75,2157.7,414025,1618200480
2157.7,2157.75,2157.7,2157.7,890265,1618200540
2157.7,2158.9,2157.7,2158.9,731496,1618200600
2158.9,2161.1,2158.9,2161.05,1596402,1618200660
2161.05,2162,2161.05,2162,1002313,1618200720
2162,2164.55,2161.95,2162.85,5295999,1618200780
2162.85,2164.85,2162.85,2164.85,548446,1618200840
2164.85,2166.1,2164.8,2166.05,6115913,1618200900
2166.05,2168.9,2166,2168.85,2465955,1618200960
2168.85,2168.9,2163,2163.95,7221491,1618201020
2163.95,2163.95,2162.95,2163,1002787,1618201080
2163,2163.4,2162.95,2163.1,646580,1618201140
2163.1,2163.1,2161.05,2161.95,1831142,1618201200
2161.95,2163.05,2161.95,2163.05,1027188,1618201260
2163.05,2163.8,2163,2163.75,2052929,1618201320
2163.75,2163.8,2161.9,2161.9,2086772,1618201380
2161.9,2161.9,2156.6,2158.2,20231259,1618201440
2158.2,2158.25,2157.05,2157.05,2463804,1618201500
2157.05,2159.75,2157.05,2159.3,1262726,1618201560
2159.3,2159.3,2159.25,2159.25,281122,1618201620
2159.25,2159.3,2159.15,2159.15,259699,1618201680
2159.15,2159.15,2159.1,2159.1,265775,1618201740
2159.1,2159.45,2159.1,2159.45,339415,1618201800
2159.45,2161.45,2159.4,2161.45,1268249,1618201860
2161.45,2161.45,2161.4,2161.4,556308,1618201920
2161.4,2161.45,2159.25,2159.3,1185784,1618201980
2159.3,2159.3,2156.2,2156.25,4719985,1618202040
2156.25,2156.25,2154.4,2155.95,4661403,1618202100
2155.95,2156.95,2153.05,2153.05,4173452,1618202160
2153.05,2153.8,2152.45,2152.45,3375614,1618202220
2152.45,2154.05,2152.45,2154,1933556,1618202280
2154,2154.7,2153.8,2153.85,1365557,1618202340
2153.85,2156.15,2153.8,2155.8,6161517,1618202400
2155.8,2157.65,2155.8,2157.65,935056,1618202460
2157.65,2160.3,2157.6,2160.15,1581747,1618202520
2160.15,2160.5,2160,2160.5,620327,1618202580
2160.5,2161.05,2160.45,2161,463064,1618202640
2161,2161.05,2161,2161,480053,1618202700
2161,2161.05,2159.55,2159.55,632587,1618202760
2159.55,2159.6,2158.55,2159.55,698600,1618202820
2159.55,2159.9,2159.15,2159.85,162911,1618202880
2159.85,2160.7,2159.85,2160.65,263639,1618202940
2160.65,2160.7,2159.45,2159.5,933992,1618203000
2159.5,2159.5,2159.45,2159.5,279409,1618203060
2159.5,2159.5,2159.45,2159.5,32949,1618203120
2159.5,2160.1,2159.45,2160.1,160278,1618203180
2160.1,2160.1,2160.05,2160.1,118416,1618203240
2160.1,2160.1,2160.05,2160.05,60678,1618203300
2160.05,2160.1,2159,2159,226165,1618203360
2159,2159.05,2156.8,2156.8,275522,1618203420
2156.8,2156.8,2156.75,2156.8,249900,1618203480
2156.8,2156.8,2154.6,2154.75,801019,1618203540
2154.75,2154.75,2154.55,2154.6,1306841,1618203600
2154.6,2156.25,2154.55,2156.2,336141,1618203660
2156.2,2156.8,2156.2,2156.8,322399,1618203720
2156.8,2156.8,2156.75,2156.8,256706,1618203780
2156.8,2156.8,2155.05,2155.05,1012205,1618203840
2155.05,2155.1,2155,2155,388056,1618203900
2155,2155.05,2154.1,2154.15,291269,1618203960
2154.15,2154.15,2152.5,2153.1,814157,1618204020
2153.1,2153.15,2149.8,2151.05,1834390,1618204080
2151.05,2151.05,2149.8,2150,1264514,1618204140
2150,2151.5,2150,2150.95,2056158,1618204200
2150.95,2152.9,2150.95,2152.9,2389698,1618204260
2152.9,2154.7,2152.9,2154.7,2318548,1618204320
2154.7,2154.9,2154.7,2154.9,436487,1618204380
2154.9,2154.9,2154.85,2154.9,238608,1618204440
2154.9,2156.55,2154.85,2156.5,905356,1618204500
2156.5,2156.8,2156.5,2156.8,1047171,1618204560
2156.8,2156.8,2156.75,2156.75,74748,1618204620
2156.75,2156.8,2155.05,2155.05,1404002,1618204680
2155.05,2155.1,2155.05,2155.05,84858,1618204740
2155.05,2155.1,2153.45,2153.45,235426,1618204800
2153.45,2154.8,2153.45,2154.8,792681,1618204860
2154.8,2154.85,2154.75,2154.85,50255,1618204920
2154.85,2154.95,2154.8,2154.9,39279,1618204980
2154.9,2155,2154.9,2155,220728,1618205040
2155,2155,2152.05,2152.05,634108,1618205100
2152.05,2152.05,2152,2152.05,462601,1618205160
2152.05,2152.35,2152,2152.35,16334,1618205220
2152.35,2152.7,2152.35,2152.65,338770,1618205280
2152.65,2152.7,2152.65,2152.65,67235,1618205340
2152.65,2152.7,2152.05,2152.45,84531,1618205400
2152.45,2152.45,2150.05,2150.1,628251,1618205460
2150.1,2151.05,2150.1,2151.05,220133,1618205520
2151.05,2152.4,2151,2152.35,303106,1618205580
2152.35,2152.4,2150.85,2150.85,173296,1618205640
2150.85,2150.9,2150.1,2150.15,305524,1618205700
2150.15,2150.15,2150.1,2150.15,82311,1618205760
2150.15,2150.15,2150.1,2150.1,6592,1618205820
2150.1,2150.15,2150.1,2150.15,25829,1618205880
2150.15,2150.15,2150,2150,784954,1618205940
2150,2150.05,2150,2150.05,636216,1618206000
2150.05,2150.05,2150,2150.05,13835,1618206060
2150.05,2150.45,2150,2150.45,663866,1618206120
2150.45,2150.45,2150.4,2150.4,62250,1618206180
2150.4,2150.45,2150.4,2150.45,44119,1618206240
2150.45,2150.45,2150.4,2150.45,43799,1618206300
2150.45,2150.45,2150.4,2150.4,1690,1618206360
2150.4,2150.45,2150.4,2150.45,86339,1618206420
2150.45,2150.45,2150.4,2150.45,12357,1618206480
2150.45,2150.55,2150.4,2150.55,96068,1618206540
2150.55,2150.55,2150.5,2150.55,51952,1618206600
2150.55,2150.55,2150.4,2150.4,864392,1618206660
2150.4,2150.45,2150.15,2150.15,207112,1618206720
2150.15,2150.15,2150,2150,108772,1618206780
2150,2150.05,2150,2150,76170,1618206840
2150,2150,2148.5,2148.55,873141,1618206900
2148.55,2148.6,2148.3,2148.3,1262338,1618206960
2148.3,2148.3,2148,2148,331742,1618207020
2148,2148.05,2148,2148.05,29210,1618207080
2148.05,2148.05,2148,2148.05,1334934,1618207140
2148.05,2150.65,2148,2150.6,2247882,1618207200
2150.6,2151.85,2150.6,2151.8,3938118,1618207260
2151.8,2151.8,2148.65,2148.65,634395,1618207320
2148.65,2148.65,2148.6,2148.6,119173,1618207380
2148.6,2148.65,2148,2148.3,553927,1618207440
2148.3,2148.35,2148.3,2148.3,36988,1618207500
2148.3,2148.35,2148.3,2148.35,50816,1618207560
2148.35,2148.35,2146.3,2146.85,1099737,1618207620
2146.85,2147.45,2146.85,2147.45,119067,1618207680
2147.45,2148.35,2147.4,2148.35,208790,1618207740
